"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1601292.924912,61314.539369,"ns/op",http_0.5_44.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,50690.230351,484.770451,"ns/op",http_0.5_44.json,http
