"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1888835.127529,60372.636765,"ns/op",http_0.1_18.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,46161.731300,470.449328,"ns/op",http_0.1_18.json,http
