"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1339819.430113,10562.617455,"ns/op",http_0.9_6.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,54912.342219,452.812569,"ns/op",http_0.9_6.json,http
