"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1791401.694616,14400.855729,"ns/op",http_0.3_34.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,47149.450286,291.286931,"ns/op",http_0.3_34.json,http
