"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1901848.392782,82280.908989,"ns/op",http_0.1_10.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,46882.256328,464.241999,"ns/op",http_0.1_10.json,http
