"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1208035.407250,44745.786044,"ns/op",http_0.9_49.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,53002.805274,403.185847,"ns/op",http_0.9_49.json,http
