"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,2015033.691334,62723.900596,"ns/op",http_0.1_30.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,47324.475536,483.766179,"ns/op",http_0.1_30.json,http
