"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1784033.916747,49403.958895,"ns/op",http_0.1_14.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,46373.313687,531.294911,"ns/op",http_0.1_14.json,http
