"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1716829.402203,14860.322312,"ns/op",http_0.3_30.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,48768.736579,596.731859,"ns/op",http_0.3_30.json,http
