"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1565069.545586,46554.976766,"ns/op",http_0.5_35.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,52792.880461,483.022192,"ns/op",http_0.5_35.json,http
