"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1525081.469863,10502.804978,"ns/op",http_0.5_37.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,49942.279189,557.148328,"ns/op",http_0.5_37.json,http
