"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1249702.863590,34481.344677,"ns/op",http_0.9_34.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,54822.377812,634.272531,"ns/op",http_0.9_34.json,http
