"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1551505.260278,45712.475595,"ns/op",http_0.5_15.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,50883.169513,587.506119,"ns/op",http_0.5_15.json,http
