"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1304140.091000,16014.051349,"ns/op",http_0.9_11.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,55084.455134,642.512162,"ns/op",http_0.9_11.json,http
