"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1804167.070077,33679.455668,"ns/op",http_0.3_44.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,47061.784791,303.248818,"ns/op",http_0.3_44.json,http
