"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1888144.368878,11572.927383,"ns/op",http_0.1_12.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,48317.632846,410.722810,"ns/op",http_0.1_12.json,http
