"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1899005.338530,11728.494407,"ns/op",http_0.1_5.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,48227.048127,517.859870,"ns/op",http_0.1_5.json,http
