"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1970983.406416,65894.531891,"ns/op",http_0.1_36.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,47047.896381,450.977546,"ns/op",http_0.1_36.json,http
