"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1869493.242239,11622.677946,"ns/op",http_0.1_38.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,46774.507854,466.643484,"ns/op",http_0.1_38.json,http
