"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,2011513.307730,62097.641871,"ns/op",http_0.1_1.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,45481.947816,420.195504,"ns/op",http_0.1_1.json,http
