"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1550504.639269,10833.702432,"ns/op",http_0.5_38.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,51801.959755,429.362028,"ns/op",http_0.5_38.json,http
