"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1818128.794985,60908.234622,"ns/op",http_0.3_37.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,48463.064005,570.254952,"ns/op",http_0.3_37.json,http
