"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1285584.688627,41320.140414,"ns/op",http_0.9_41.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,54696.499393,578.522391,"ns/op",http_0.9_41.json,http
