"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1724202.368613,30859.342486,"ns/op",http_0.3_39.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,47201.727257,558.485404,"ns/op",http_0.3_39.json,http
