"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1868838.396937,63893.201860,"ns/op",http_0.1_29.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,46620.904638,620.728471,"ns/op",http_0.1_29.json,http
