"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1614620.731271,11257.361637,"ns/op",http_0.5_7.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,51200.400985,728.909162,"ns/op",http_0.5_7.json,http
