"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1713574.223390,60223.800338,"ns/op",http_0.1_13.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,47782.844704,484.115105,"ns/op",http_0.1_13.json,http
