"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1836698.421827,44041.575308,"ns/op",http_0.3_15.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,48817.639648,550.477044,"ns/op",http_0.3_15.json,http
