"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1903571.428732,16317.994584,"ns/op",http_0.1_9.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,47594.354372,586.796728,"ns/op",http_0.1_9.json,http
