"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1507343.189444,18886.504589,"ns/op",http_0.5_27.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,49480.290333,455.555767,"ns/op",http_0.5_27.json,http
