"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1228112.612258,44298.096489,"ns/op",http_0.9_43.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,55539.370747,415.691732,"ns/op",http_0.9_43.json,http
