"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1096816.594179,29892.803008,"ns/op",http_0.9_12.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,55322.684394,537.147851,"ns/op",http_0.9_12.json,http
