"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1787854.245824,15659.607490,"ns/op",http_0.3_24.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,50142.696320,702.470553,"ns/op",http_0.3_24.json,http
