"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1857345.578329,14960.042418,"ns/op",http_0.1_39.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,47669.141603,464.418393,"ns/op",http_0.1_39.json,http
