"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1959925.025561,61524.954078,"ns/op",http_0.1_34.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,47231.539630,501.921814,"ns/op",http_0.1_34.json,http
