"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1503611.544880,25592.938282,"ns/op",http_0.5_31.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,50953.859211,343.018804,"ns/op",http_0.5_31.json,http
