"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1991145.235411,57931.664755,"ns/op",http_0.1_25.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,44724.391163,459.498101,"ns/op",http_0.1_25.json,http
