"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1834900.782018,30780.212528,"ns/op",http_0.3_3.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,48785.535285,560.514680,"ns/op",http_0.3_3.json,http
