"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1798990.757569,38037.432446,"ns/op",http_0.3_46.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,47137.930978,533.777877,"ns/op",http_0.3_46.json,http
