"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1346963.303818,10012.874515,"ns/op",http_0.7_18.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,53301.456345,453.253358,"ns/op",http_0.7_18.json,http
