"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1277287.540302,37105.835542,"ns/op",http_0.9_22.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,53707.878085,343.281951,"ns/op",http_0.9_22.json,http
