"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1956230.602534,61214.489140,"ns/op",http_0.1_49.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,46282.448251,521.930473,"ns/op",http_0.1_49.json,http
