"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1668327.174862,13564.139913,"ns/op",http_0.3_43.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,47546.062291,667.796499,"ns/op",http_0.3_43.json,http
