"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1257701.440075,45158.636244,"ns/op",http_0.9_38.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,53421.219796,340.473505,"ns/op",http_0.9_38.json,http
