"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1686618.072142,13385.888062,"ns/op",http_0.3_32.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,46864.558503,575.377306,"ns/op",http_0.3_32.json,http
