"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1478285.769019,25524.784118,"ns/op",http_0.5_6.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,49859.155951,594.544194,"ns/op",http_0.5_6.json,http
