"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1592768.054588,31998.996340,"ns/op",http_0.5_39.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,50670.336185,388.238968,"ns/op",http_0.5_39.json,http
