"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: json_filename","Param: regex"
"benchmark.StringContainsDataset.regexMatches","avgt",1,100,1475063.815109,18785.899043,"ns/op",http_0.5_16.json,http
"benchmark.StringContainsDataset.stringContains","avgt",1,100,50853.567552,574.734141,"ns/op",http_0.5_16.json,http
