"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,360.888909,1.327317,"ns/op",http,"&*T!T#[)http@1oR(\VN	]7 @MYxG=="
"benchmark.StringContains.stringContains","avgt",1,100,9.890350,0.035899,"ns/op",http,"&*T!T#[)http@1oR(\VN	]7 @MYxG=="
