"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,455.405655,5.057990,"ns/op",http,"av>gxCXvOU\^9k|B*8.?U|X*$Vn:Zh=httpWfD{VyJxM1fN;m m/DOR-o	%.a5"
"benchmark.StringContains.stringContains","avgt",1,100,14.586623,0.072074,"ns/op",http,"av>gxCXvOU\^9k|B*8.?U|X*$Vn:Zh=httpWfD{VyJxM1fN;m m/DOR-o	%.a5"
