"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,351.637433,11.534375,"ns/op",http,"TNE&^h]""httpEh2>E66%**D:]Md}	='"
"benchmark.StringContains.stringContains","avgt",1,100,9.881396,0.028031,"ns/op",http,"TNE&^h]""httpEh2>E66%**D:]Md}	='"
