"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,124.714622,0.365104,"ns/op",http,"n
tji<s4hwNhttp"
"benchmark.StringContains.stringContains","avgt",1,100,9.899470,0.012637,"ns/op",http,"n
tji<s4hwNhttp"
