"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,280.857771,2.903558,"ns/op",http,n	8%3s*$Si2P8tUhttp2[G{-u]QSkmM
"benchmark.StringContains.stringContains","avgt",1,100,12.372577,0.106138,"ns/op",http,n	8%3s*$Si2P8tUhttp2[G{-u]QSkmM
