"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,131.109566,0.348697,"ns/op",http,i+-	http
"benchmark.StringContains.stringContains","avgt",1,100,9.992132,0.022405,"ns/op",http,i+-	http
