"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,125.387519,0.469820,"ns/op",http,"/zi
-?
5q{?3http"
"benchmark.StringContains.stringContains","avgt",1,100,9.887853,0.014402,"ns/op",http,"/zi
-?
5q{?3http"
