"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,367.784268,3.426423,"ns/op",http,"q] gUW http	 %X005`Ytgd=`d\;t07"
"benchmark.StringContains.stringContains","avgt",1,100,9.873432,0.014770,"ns/op",http,"q] gUW http	 %X005`Ytgd=`d\;t07"
