"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,416.463502,8.069036,"ns/op",http,"x*8jgp`D)m<csvz~A~[b7>f""	VVZ~Laj_+T2fh^dI72[:s7<;=oA2YkEUp-[.rg"
"benchmark.StringContains.stringContains","avgt",1,100,16.606654,0.235702,"ns/op",http,"x*8jgp`D)m<csvz~A~[b7>f""	VVZ~Laj_+T2fh^dI72[:s7<;=oA2YkEUp-[.rg"
