"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,256.725087,0.725106,"ns/op",http,"httpS@;,JJR3<""SM"
"benchmark.StringContains.stringContains","avgt",1,100,9.887210,0.022015,"ns/op",http,"httpS@;,JJR3<""SM"
