"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,177.962645,4.955022,"ns/op",http,4	{NM\OV>Ja>^(hc}^oCNo0@httpo18K
"benchmark.StringContains.stringContains","avgt",1,100,12.236953,0.070586,"ns/op",http,4	{NM\OV>Ja>^(hc}^oCNo0@httpo18K
