"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,258.145011,2.954023,"ns/op",http,"f1
%G_tT)C#!h^,B|(gh4^SpUC9]no^4"
"benchmark.StringContains.stringContains","avgt",1,100,11.224603,0.030527,"ns/op",http,"f1
%G_tT)C#!h^,B|(gh4^SpUC9]no^4"
