"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,125.031392,0.421228,"ns/op",http,"gZ,?}r8}M6z*http"
"benchmark.StringContains.stringContains","avgt",1,100,9.911933,0.018527,"ns/op",http,"gZ,?}r8}M6z*http"
