"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,462.888860,3.741894,"ns/op",http,")pZ9@;iFiA+zsZs[11^ZaEGpmG?QCUGc}\ pq)|GfbJ[\DL%)R_rhH6X`A%uYCU0=G`R ~-UBOv5vz1v[C,qo9nk	=Gm	UhttpVlqB0R+Jz@|x?^<8|GoT$@g^p
J`"
"benchmark.StringContains.stringContains","avgt",1,100,23.432592,0.085047,"ns/op",http,")pZ9@;iFiA+zsZs[11^ZaEGpmG?QCUGc}\ pq)|GfbJ[\DL%)R_rhH6X`A%uYCU0=G`R ~-UBOv5vz1v[C,qo9nk	=Gm	UhttpVlqB0R+Jz@|x?^<8|GoT$@g^p
J`"
