"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,2647.809787,41.981737,"ns/op",http,"httplwDi=!OBKJ5lLGZ@YO*[J]2]F3k`xYwZ5DTZw)U-
;kWZwmw	xo(78{qe_?,T$~7xre}J(I[
K4s>5^ rKya[J
a+uL),#t\HL""5hUb/^{cMd18:pe'I?N4z
<*6lnld0;Lv]w|ivWADm37%O	o ?<Rh'w9v
gf;-fLqKC9{/~HO-cF:6{M8c03TU\b^s`e\>uY=dW]LSSJ|""LZ-W'R)Ah3(1xG|O>fK4^OSn;=$v@iE<~X]K_=n"
"benchmark.StringContains.stringContains","avgt",1,100,9.879773,0.014444,"ns/op",http,"httplwDi=!OBKJ5lLGZ@YO*[J]2]F3k`xYwZ5DTZw)U-
;kWZwmw	xo(78{qe_?,T$~7xre}J(I[
K4s>5^ rKya[J
a+uL),#t\HL""5hUb/^{cMd18:pe'I?N4z
<*6lnld0;Lv]w|ivWADm37%O	o ?<Rh'w9v
gf;-fLqKC9{/~HO-cF:6{M8c03TU\b^s`e\>uY=dW]LSSJ|""LZ-W'R)Ah3(1xG|O>fK4^OSn;=$v@iE<~X]K_=n"
