"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: regex","Param: str"
"benchmark.StringContains.regexMatches","avgt",1,100,811.086149,6.658702,"ns/op",http,"httpCr1;8D34(!*%u<)PtfbGrk|<9A%=7A!Mw`(Uj1f'""?4.Vh{	81(
 #{d?Y"
"benchmark.StringContains.stringContains","avgt",1,100,9.933538,0.067493,"ns/op",http,"httpCr1;8D34(!*%u<)PtfbGrk|<9A%=7A!Mw`(Uj1f'""?4.Vh{	81(
 #{d?Y"
